node,community
8404475831,200
8404475834,200
8404475836,200
8404475837,200
8404475838,200
8404475841,200
8404475843,200
8404475846,200
8404475849,200
8404475852,200
8404475853,200
8404475857,200
8404475860,200
8404475862,200
8404717816,50
8404734022,50
8404734025,50
8404734048,50
8404734049,50
8404734050,50
8404734053,50
8404734054,194
8404734061,194
8404734071,194
8404734079,194
8404734086,194
8404734090,194
8404734121,194
8404734126,194
8404734133,194
8404734134,194
8404734147,194
8404734151,194
8404734156,194
8404734161,194
8404734164,194
8404734165,194
8404734168,194
8404734170,194
8404734171,194
8404734174,194
8404734175,194
8404734176,194
8404734177,194
8404734180,194
8404734197,194
8404734203,194
8404734204,194
8404734211,194
8404734216,194
8404734217,194
8404734220,194
8404734228,194
8404734230,194
8404734233,194
8404734242,194
8404734243,194
8404734246,194
8404734248,194
8404734252,194
8404734253,194
8404734256,194
8404734258,194
8404734261,194
8404734269,194
8404734275,194
8404734292,194
8404734297,194
8404734298,194
8404734301,194
8404734308,194
8404822251,197
8404822252,197
8404822253,197
8404822256,197
8404822263,197
8404822265,197
8404822274,197
8404822275,197
8404822276,197
8404825553,194
8404825555,194
8404825556,194
8404825558,194
8404825560,194
8404825561,194
8404825563,194
8404825565,194
8404825566,194
8404825571,194
8404825572,194
8404825578,194
8404825579,194
8404825582,194
8404825587,194
8404825588,194
8404825597,194
8404825598,194
8404825601,194
8404825687,50
8404825690,50
8404825693,50
8404825713,50
8404832018,50
8404832041,50
8404832042,50
8404832053,50
8404832058,50
8404842200,197
8404842201,197
8404842206,197
8404842207,197
8404870818,197
8404870822,197
8404870824,197
8404870826,197
8404870829,197
8404870832,197
8404870833,197
8404870834,197
8404870835,197
8404870836,197
8404870837,197
8404870838,197
8404870839,197
8404870840,197
8404870841,197
8404870842,197
8404870843,197
8404870845,197
8404870846,197
8404870848,197
8404870850,197
8404870851,197
8404870856,197
8404870858,197
8404870859,197
8404870860,197
8404870861,197
8404870863,197
8404870864,197
8404870865,197
8404870866,197
8404870867,197
8404870868,197
8404870869,197
8404870872,197
8404870874,197
8404870875,197
8404870876,197
8404870877,197
8404870878,197
8404870885,197
8404870886,197
8404870887,197
8404870888,197
8404870889,197
8404870891,197
8404870892,197
8404870893,197
8404870896,197
8404870898,197
8404870899,197
8404870901,197
8404870902,197
8404870905,197
8404870906,197
8404870907,197
8404870912,197
8404870918,197
8404882448,197
8404882449,197
8404882453,197
8404882456,197
8404882469,197
8404882471,197
8404882472,197
8404882477,197
8404882479,197
8404882483,197
8404882484,197
8404882485,197
8404882488,197
8404882489,197
8404882490,197
8404882491,197
8432697217,206
8432697222,206
8432697229,206
8432697233,206
8432697235,206
8432697236,206
8432697238,206
8461896369,206
8461896391,206
8461896392,206
8461896399,206
8461896402,206
8461896406,206
8461896416,206
8461896434,206
8488507369,196
8497661688,206
8497661705,206
8497661707,206
8497661714,206
8497664921,206
8497664962,206
8497664974,206
8497665012,206
8497665023,206
8497665037,206
8497813194,206
8497813195,206
8497813197,206
8497813198,206
8497813199,206
8497813203,206
8497813215,206
8497813217,206
8497813223,206
8497813228,206
8497813236,206
8497813239,206
8497813247,206
8497813251,206
8497813254,206
8497813255,206
8497813259,206
8497813261,206
8497813280,206
8497813283,206
8498163526,206
8498163532,206
8498163550,206
8498163577,206
8498163583,206
8498163590,206
8498163591,206
8498163603,206
8498163610,206
8498163639,206
8498163651,206
8498163658,206
8498163671,206
8498163672,206
8498163750,206
8498163754,206
8498163757,206
8498163760,206
8498163766,206
8498163783,206
8498163800,206
8498163803,206
8498163813,206
8498163816,206
8498163836,206
8498163838,206
8498163842,206
8498163847,206
8498163852,206
8498163860,206
8498163865,206
8498163868,206
8498163874,206
8498163884,206
8498163902,206
8498163906,206
8498163910,206
8498163915,206
8498163920,206
8498163925,206
8498163926,206
8498163930,206
8498163937,206
8498163943,206
8498163954,206
8498163961,206
8498163963,206
8498163966,206
8498163985,206
8498163988,206
8498163995,206
8498164004,206
8498164010,206
8498164021,206
8498164022,206
8498254245,206
8498254248,206
8498254251,206
8498254252,206
8498254256,206
8498254262,206
8498254263,206
8498254265,206
8498254269,206
8498254284,206
8498254285,206
8498254297,206
8498254301,206
8498254302,206
8498254303,206
8498254304,206
8498254305,206
8498254307,206
8498254313,206
8498254315,206
8498264280,206
8498264290,206
8498265921,206
8498265926,206
8498265938,206
8498265940,206
8498265945,206
8498265960,206
8498265963,206
8498265965,206
8498265966,206
8498265967,206
8498265973,206
8498265974,206
8498265984,206
8498265990,206
8498265996,206
8498265997,206
8498266000,206
8498266003,206
8498266004,206
8498266012,206
8498266015,206
8498266019,206
8498266030,206
8498266036,206
8498266062,206
8498266063,206
8498266080,206
8498266124,206
8498266135,206
8498266137,206
8498266147,206
8498266153,206
8498266158,206
8498266161,206
8498266170,206
8498266201,206
8498266457,206
8498266459,206
8498276825,206
8498276835,206
8504518296,206
8504518300,206
8504518301,206
8504518311,206
8504518312,206
8504540218,206
8504540221,206
8504540225,206
8529574424,206
8529574453,206
8529574468,206
8529574481,206
8529574482,206
8529574484,206
8529574492,206
8529574499,206
8529574500,206
8529574501,206
8529574502,206
8529574507,206
8529574514,206
8529579324,206
8529579326,206
8529579327,206
8529579329,206
8529579330,206
8529579331,206
8529579336,206
8529579365,206
8529579388,206
8529579472,206
8529579540,206
8529579549,206
8529579552,206
8529579559,206
8529579563,206
8529579567,206
8529579570,206
8529579579,206
8529579594,206
8529579605,206
8529579609,206
8529579613,206
8529579614,206
8529579619,206
8529579620,206
8529579637,206
8529579639,206
8529579642,206
8529579649,206
8529579652,206
8529579659,206
8529579666,206
8529579668,206
8529579708,206
8529579734,206
8529579754,206
8529579771,206
8529579810,206
8529579813,206
8529778373,206
8529778374,206
8529778375,206
8529778390,206
8529803119,206
8529803129,206
8529803148,206
8529803154,206
8529803169,206
8529803171,206
8529803178,206
8529803192,206
8529803194,206
8529803202,206
8529803206,206
8529803213,206
8529803218,206
8529803235,206
8529803238,206
8529803240,206
8529803242,206
8529803250,206
8529803254,206
8529803265,206
8529803273,206
8529803276,206
8529803277,206
8529803291,206
8529803316,206
8529803320,206
8529803321,206
8529803327,206
8529803333,206
8529803341,206
8529803352,206
8529803363,206
8529803371,206
8529803451,206
8529803460,206
8529803468,206
8529803483,206
8529803490,206
8529803492,206
8529803493,206
8529803496,206
8529803539,206
8529803553,206
8529803588,206
8529803593,206
8529803602,206
8530282110,205
8530282115,205
8530292943,205
8530292951,205
8530292959,205
8530292960,205
8530292966,205
8530292973,205
8530292997,205
8530292998,205
8530293006,205
8530293007,205
8530293018,205
8530293029,205
8530293031,205
8530293036,205
8530293045,205
8530293046,206
8530293058,206
8530293061,206
8530293064,206
8530293067,206
8530293073,205
8530293075,205
8530293076,205
8530293078,205
8530293092,205
8530293093,206
8530293098,206
8530293105,205
8530293130,205
8530293131,205
8530293134,205
8530293143,205
8530293145,205
8530293152,205
8530293159,205
8530293174,205
8530293181,205
8530293192,206
8530293227,205
8530293236,206
8530293237,205
8530293238,205
8530293244,206
8530293245,206
8530293254,206
8530293259,206
8530293267,206
8530293285,206
8530293336,206
8530293348,206
8530293352,206
8530293376,206
8530293377,206
8530293379,206
8530293392,206
8530293404,206
8530293406,206
8530293415,206
8530293427,206
8530293428,206
8530293431,206
8530293433,206
8530293434,206
8530293440,206
8530293450,206
8530293464,206
8530293481,206
8530293482,206
8530293500,206
8550614560,206
8550614561,206
8550852825,206
8550852829,206
8550852834,206
8550852836,206
8550852844,206
8550852859,206
8550852864,206
8550852877,206
8550852882,206
8550852910,206
8550867825,206
8550867829,206
8550867831,206
8550867860,206
8550867889,206
8550867903,206
8550867927,206
8550867938,206
8550867942,206
8550867947,206
8550867952,206
8550867957,206
8550867975,206
8550868006,206
8550868018,206
8550868019,206
8550868037,206
8550868050,206
8550868061,206
8550868125,206
8550868146,206
8550868208,206
8550868219,206
8550868229,206
8550868246,206
8550868256,206
8550868331,206
8550868345,206
8550868350,206
8550868359,206
8550868410,206
8550868413,206
8550868489,206
8550868499,206
8550868511,206
8550868514,206
8550868540,206
8550868545,206
8550868634,206
8550942856,205
8550942872,205
8550942877,205
8550942887,205
8550942894,205
8550942913,205
8550944818,205
8550944847,205
8550944880,205
8550944882,205
8550944922,205
8550944938,205
8550944942,205
8550944948,205
8550944953,205
8550944954,205
8550944957,205
8550944967,205
8550945007,205
8550945025,205
8550945030,205
8551411071,206
8551411073,206
8551411078,206
8551411081,206
8551411083,206
8551411090,206
8551445873,206
8551445883,206
8551445887,206
8556013821,71
8556013828,71
8556013837,71
8556013903,71
8556013920,71
8556013940,71
8556013943,71
8556013944,71
8556013948,71
8556013949,71
8556013959,71
8556013961,71
8556043554,71
8556043562,71
8556043569,71
8556043579,71
8556043582,71
8556043595,71
8556047221,71
8556047222,71
8556047228,71
8556047231,71
8556047237,71
8556047238,71
8556047244,71
8556071084,71
8556071089,71
8556071108,71
8556072635,71
8556072639,71
8557057552,86
8558705417,86
8559625376,165
8559636361,136
8559636365,202
8559636366,202
8559636367,136
8559636368,136
8559636371,202
8559636374,202
8559636375,202
8559636528,202
8559636529,202
8560003830,204
8560003832,204
8560003852,34
8560003854,34
8560003900,205
8562904062,159
8562904066,159
8562904069,159
8562904076,159
8562904078,159
8562904079,159
8562904080,159
8562904085,159
8562904093,159
8562904100,159
8562904101,159
8562904102,159
8562904105,159
8562904106,159
8562904109,159
8562904110,159
8562904111,159
8562904112,159
8562904116,159
8562908919,159
8562908920,159
8562908940,159
8562908941,159
8562908944,159
8562908950,159
8562908954,159
8562908955,159
8562908958,159
8562908959,159
8562908964,159
8562908971,159
8562984766,159
8562984775,159
8562984779,159
8562984788,159
8562984789,159
8562984791,159
8562984792,159
8562984794,159
8562984798,159
8562984802,159
8562984809,159
8562984811,159
8562984812,159
8562984814,159
8562995189,159
8562995198,159
8562995199,159
8562995201,159
8563000418,159
8563000419,159
8563000424,159
8563000425,159
8563000432,159
8563000433,159
8563000438,159
8563000444,159
8563000449,159
8567368653,193
8567368671,193
8567368681,193
8567368682,193
8567368712,202
8567408119,165
8567408127,165
8567408134,165
8567408137,165
8567408148,165
8567408180,165
8567408182,165
8567408187,165
8567408196,165
8570260377,207
8570260378,207
8570260400,207
8570260401,193
8573797246,159
8573797248,159
8594273830,206
8594289349,206
8594294513,206
8594316684,206
8594316689,206
8594316692,206
8594316843,206
8594326220,206
8594326223,206
8594337998,206
8594337999,206
8594338011,206
8594338238,206
8594338242,206
8594338245,206
8594346996,206
8594347000,206
8594347011,206
8594358024,206
8594358028,206
8596306161,206
8596306172,206
8596306192,206
8597306885,86
8599589875,206
8599589879,206
8599589880,206
8599589881,206
8601056672,206
8601056691,206
8601056697,206
8601056703,206
8601056704,206
8601060423,206
8601060430,206
8602309802,50
8606314471,206
8609718067,34
8609718068,34
8609718069,34
8609718078,159
8609797750,34
8609797757,34
8609797759,34
8609797760,34
8609797762,34
8609797763,34
8609797788,34
8609853336,159
8609853337,159
8609853340,159
8609853342,159
8609853344,159
8609853346,159
8609853349,159
8609853350,159
8609853353,159
8609853354,159
8609853356,159
8609853359,159
8609853361,159
8609853385,34
8609853389,34
8609853390,34
8609880179,159
8609880180,159
8609880185,159
8609880203,159
8609880204,159
8609880205,159
8609880208,159
8609880216,159
8609880726,159
8609880727,159
8609880733,159
8609880738,159
8609880744,159
8609912684,159
8609912695,159
8609912698,159
8609912711,159
8609912714,159
8609937205,159
8609937209,159
8609937210,159
8609937211,159
8609937213,159
8609937216,159
8609984617,159
8609984618,159
8609984628,159
8609984637,159
8609984644,159
8609984645,159
8610881546,159
8610881557,159
8610881558,159
8610906256,159
8610906257,159
8610906261,159
8610906263,159
8610906264,159
8610906266,159
8610913294,159
8610913303,159
8610913305,159
8610915970,159
8610915974,159
8610931694,159
8610931698,159
8610941319,159
8610941321,159
8610941324,159
8610942875,159
8610942886,159
8610942899,159
8610951233,159
8610951241,159
8610951242,159
8610951260,159
8610951261,159
8610969406,159
8610969407,159
8610969411,159
8610971622,159
8610971625,159
8610976918,159
8610976920,159
8610976925,159
8610994220,159
8611075779,159
8611213568,183
8611213577,183
8611213580,183
8611213595,183
8611213612,183
8611252653,183
8611274937,183
8611274942,183
8620638751,176
8620638752,176
8620638753,176
8620638754,176
8620638755,176
8620638758,176
8620638759,176
8620638761,176
8621002760,206
8621002767,206
8621002771,206
8621002772,206
8621002778,206
8623055562,205
8623055566,205
8623055575,205
8623055586,205
8623055629,205
8623211558,205
8623211576,205
8623211589,205
8623211592,205
8623211604,205
8623218319,205
8623218326,205
8623218345,205
8623218346,205
8623218349,205
8623218352,205
8623218358,205
8623218365,205
8623218372,205
8623218374,205
8623218376,205
8623218377,205
8623218392,205
8623218404,205
8623218413,205
8623218414,205
8623218423,205
8623218427,205
8623218439,205
8623218445,205
8623218451,205
8623218468,205
8623218479,205
8623218482,205
8623218485,205
8623218491,205
8623218499,205
8623218505,205
8623218517,205
8623218519,205
8623218546,205
8623218580,205
8623218609,205
8623218627,205
8623218645,205
8623218656,205
8623218672,205
8623218676,205
8623218692,205
8623218701,205
8623218704,205
8623218719,205
8623218727,205
8623218737,205
8623218739,205
8623218743,205
8623218745,205
8623218750,205
8623218753,205
8623218754,205
8623218770,205
8623218776,205
8623218811,205
8623218816,205
8623218834,205
8623218835,205
8623218841,205
8623218848,205
8623218851,205
8623218859,205
8623218864,205
8623218874,205
8623218878,205
8623218888,205
8623218891,205
8623218909,205
8623218923,205
8623218924,205
8623218927,205
8623218931,205
8623218935,205
8623218939,205
8623218962,205
8623218986,205
8623322630,205
8623322638,205
8623322659,205
8623322665,205
8623322667,205
8623322688,205
8623322689,205
8623340828,205
8623340831,205
8623340834,205
8623340839,205
8623340842,205
8623340845,205
8623340848,205
8623340855,205
8623340860,205
8623340872,205
8623340875,205
8623340896,205
8623340902,205
8623340923,205
8623340944,205
8623340950,205
8623340982,205
8623340992,205
8623340996,205
8623341011,205
8623341015,205
8623341027,205
8623341030,205
8623341041,205
8623341059,205
8623341065,205
8623341067,205
8623341070,205
8623341073,205
8623341077,205
8623341097,205
8623341098,205
8623341111,205
8623341121,205
8623341127,205
8623341133,205
8623341150,205
8623341151,205
8623341155,205
8623341197,205
8623341207,205
8623341211,205
8623341221,205
8623341231,205
8623341236,205
8623341240,205
8623341242,205
8623341253,205
8623341274,205
8623341283,205
8623341284,205
8623341290,205
8623341300,205
8623341305,205
8623341326,205
8623341342,205
8623341349,205
8623341352,205
8623341355,205
8623341359,205
8623341361,205
8628178230,206
8628178239,206
8628178245,206
8634517857,206
8634517858,206
8634517859,206
8634517860,206
8634517863,206
8634517864,206
8634517869,206
8634517870,206
8634517880,206
8634517881,206
8634517907,206
8634517908,206
8653893844,208
8653893854,208
8653893864,208
8653893868,15
8653893869,15
8653893871,15
8658068661,159
8658068671,159
8658068674,159
8658068675,159
8658068682,159
8658068690,159
8658068694,159
8658068711,159
8658163446,159
8658163453,159
8658163454,159
8658163457,159
8658163462,159
8658163482,159
8658163494,159
8660957159,206
8660959576,206
8660959587,206
8660959591,206
8660959604,206
8660959610,206
8660973241,206
8660973247,206
8660978606,206
8660983324,206
8660983424,206
8660984761,206
8660984767,206
8660992781,206
8660997476,206
8660997478,206
8661003233,206
8661003238,206
8661054742,206
8661054746,206
8661121196,206
8661121198,206
8661172162,206
8661172208,206
8661267524,206
8661267536,206
8661272543,206
8666219455,206
8666219478,206
8666219496,206
8666285545,206
8675337296,206
8675337298,206
8675362369,206
8675362373,206
8675362383,206
8675362388,206
8675362392,206
8675362393,206
8675362394,206
8675362398,206
8675362399,206
8675362401,206
8696357534,206
8696358458,206
8696359173,206
8696380913,206
8696385122,206
8696396420,206
8696414168,206
8700074024,206
8700074060,206
8700074066,206
8700074081,206
8700074108,206
8700074123,206
8700074139,206
8700074140,206
8700074149,206
8706804593,146
8706932630,71
8721448589,34
8721448591,34
8721448600,34
8721448602,34
8721448605,34
8721527130,34
8721527150,34
8721527151,34
8721527152,34
8721527157,34
8721527161,34
8721527166,34
8721527172,34
8721527177,34
8721527190,34
8721527203,34
8721527205,34
8721527208,34
8721527210,34
8721527211,34
8721527213,34
8721527214,34
8721527216,34
8721549319,34
8721549324,34
8721549325,34
8721549326,34
8721549327,34
8721549329,34
8721549330,34
8721549335,34
8721549336,34
8721549339,34
8721549340,34
8721549342,34
8721549343,34
8721549356,34
8721549359,34
8721549368,34
8721549374,34
8721549382,34
8721549387,34
8721549396,34
8721549403,34
8721552856,34
8721552860,34
8721552866,34
8721552870,34
8721552871,34
8721552875,34
8721552879,34
8721552883,34
8721552890,34
8721552895,34
8721552896,34
8721552897,34
8721552901,34
8721552905,34
8721564263,34
8721564279,34
8721601526,34
8721601528,34
8721601532,34
8721601549,34
8721601551,34
8721601555,34
8721601557,34
8721601560,34
8721601568,34
8721601576,34
8721601581,34
8721601582,34
8721601590,34
8721601594,34
8721601601,34
8721601608,34
8721601619,34
8721601621,34
8721601627,34
8721601640,34
8721601656,34
8721613744,34
8721613746,34
8721613756,34
8721613758,34
8721613767,34
8721613779,34
8721738176,34
8721738194,34
8721738195,34
8721738198,34
8721738199,34
8721738202,34
8721738207,34
8721738209,34
8721738213,34
8721751795,34
8721756136,34
8721756159,34
8721756165,34
8721756166,34
8721756169,34
8721756178,34
8721756179,34
8721756180,34
8721756199,34
8721756201,34
8721758320,34
8721758321,34
8721758324,34
8721758332,34
8721758333,34
8721758340,34
8721758341,34
8721758343,34
8721758344,34
8721758347,34
8721758354,34
8721758364,34
8721758369,34
8721758379,34
8721758384,34
8721758393,34
8721758404,34
8721758406,34
8721758409,34
8721758412,34
8721758422,34
8721758437,34
8721758443,34
8721758452,34
8721758467,34
8721758476,34
8721758481,34
8721758488,34
8721758499,34
8721758508,34
8721790532,34
8723653266,34
8723653272,34
8723653280,34
8723653289,34
8723653295,34
8723653296,34
8723653301,34
8723653307,34
8723653310,34
8723653313,34
8723653314,34
8723653315,34
8723668876,34
8723668882,34
8731514836,183
8731664704,204
8731664707,204
8731664708,204
8731740217,204
8731740220,204
8731740221,204
8731740228,204
8731740234,204
8731740239,204
8731740241,204
8731740249,204
8731740275,183
8731813636,204
8731813640,204
8731813668,205
8731813681,205
8731813684,205
8731813699,204
8731813708,204
8731813710,204
8731816822,204
8731816826,204
8731816830,204
8731816835,204
8731816867,205
8731816868,205
8731816875,205
8731816885,205
8732014171,205
8732014179,205
8732014187,205
8732014188,205
8732014199,205
8732014200,205
8732014208,205
8732017745,205
8732017754,205
8732017755,205
8732017770,205
8732017771,205
8732017775,205
8732017790,205
8732017791,205
8732017797,205
8732017798,205
8732017799,205
8732017806,205
8736107813,15
8736112479,199
8736112484,199
8736112497,30
8736112522,15
8736112541,15
8736112544,15
8736112558,15
8736112567,199
8736112600,15
8747306328,193
8747306336,193
8747306378,193
8747306380,193
8747306394,193
8747306408,193
8747306429,193
8747306440,193
8747306445,193
8747306446,193
8747430893,36
8747449151,36
8747449175,36
8747449190,36
8747449196,36
8747452227,159
8747452235,159
8747452239,159
8747452242,159
8747452270,159
8747452277,159
8747452279,159
8747452287,159
8747478961,159
8747478971,159
8747478987,159
8747478988,159
8747479004,159
8747479007,159
8747510813,205
8747510925,159
8747510926,159
8747510927,159
8747510932,159
8747510942,159
8747510948,159
8747510952,159
8747510956,159
8747510960,159
8747510965,159
8747510973,159
8747510976,159
8747510980,159
8747510981,159
8747510986,159
8747510987,205
8747511017,205
8747511022,205
8747511024,159
8747511047,205
8747511052,205
8747511056,205
8747511057,205
8747511059,205
8747511061,205
8747511065,205
8747511067,205
8747511082,205
8747511088,205
8747512831,205
8747588219,176
8747588260,176
8747588265,176
8747588267,176
8747603433,183
8747603439,183
8747603443,183
8747603450,183
8747608220,176
8747608232,176
8747608233,176
8747608235,176
8747608237,176
8747608238,176
8747608241,176
8747608242,176
8747608245,176
8747608247,176
8747608250,176
8747608256,176
8747608260,176
8747608262,176
8747626533,183
8747626541,183
8747626549,183
8747626555,183
8747626556,183
8747626559,183
8747626571,183
8747626576,183
8747626596,183
8747628021,183
8747628028,183
8747628037,183
8747628050,183
8747628075,183
8747628087,183
8747628088,183
8747628093,183
8747628107,183
8747628117,183
8747628132,183
8747628142,183
8747628149,183
8747628155,36
8747628159,36
8747628160,36
8747628169,36
8747628202,36
8747628203,36
8747628208,36
8747695842,176
8747695847,176
8747695855,176
8747695856,176
8747695858,176
8747695866,176
8747696021,121
8747696023,121
8747696029,121
8747696030,121
8747696041,176
8747696045,176
8747696046,176
8747696055,176
8747866881,176
8747866889,176
8747866892,176
8753559642,183
8753559645,183
8753559647,183
8753559664,183
8753559674,183
8753559679,183
8753559693,183
8753559705,183
8753559710,183
8753559714,183
8753559715,183
8753595091,183
8753595097,183
8753595105,183
8753639603,183
8753639611,183
8753662421,183
8753662425,183
8753662430,183
8753662468,183
8753662481,183
8753662492,183
8753662500,183
8753662508,183
8753662517,183
8753662553,183
8753662554,183
8753662557,183
8753662559,183
8753662561,183
8753662568,183
8753662576,183
8753702811,159
8753702815,159
8753709421,159
8753709433,159
8753709466,159
8753709467,159
8753709469,159
8753709477,159
8753709478,159
8753709479,159
8753709480,159
8753709483,159
8753901904,45
8753901906,45
8753901913,45
8753918134,45
8753918137,45
8753918175,45
8753918188,45
8753918190,45
8753944336,45
8753944346,45
8753944348,45
8753944351,45
8753944354,45
8753944356,45
8753944359,45
8753944369,45
8753944374,45
8753944383,205
8753944390,45
8753944401,45
8753944407,45
8753944413,45
8753944414,45
8753957978,45
8753958823,45
8753958832,45
8753958841,45
8753958845,45
8753958853,45
8753958857,45
8753958860,45
8753958870,45
8753958872,45
8753958879,45
8753958880,45
8753958886,45
8753958891,45
8753958915,45
8753958931,205
8753958937,45
8753958959,45
8753958966,159
8753958972,159
8753958986,159
8753958988,159
8753958994,159
8753958998,159
8753959000,159
8753959005,159
8753959007,159
8753959008,159
8753959022,159
8753959027,45
8753959047,205
8754003789,205
8754003791,205
8754003804,205
8754048922,205
8754048925,205
8754048929,205
8754048933,205
8754048934,205
8754048946,205
8754048949,205
8754048950,205
8754048952,205
8754048954,205
8754048964,205
8754048966,205
8754048970,205
8754048973,205
8754048979,205
8754048989,205
8754217661,205
8754217666,205
8754217674,205
8754217677,205
8754217681,205
8754217686,205
8754217688,205
8754217698,205
8754217701,205
8754217709,205
8754217711,205
8754217713,205
8754248118,205
8754248119,205
8754248125,205
8754248147,205
8754248148,205
8754248157,205
8754248162,205
8754248164,205
8754248181,205
8754248183,205
8754248197,205
8754248198,205
8754248206,205
8754248211,205
8754248213,205
8754248224,205
8754248226,205
8754248231,205
8754248233,205
8754248247,205
8754248252,205
8754248255,205
8754248257,205
8754248261,205
8754248267,205
8754248268,205
8754248271,205
8754248280,205
8754248281,205
8754248286,205
8754248291,205
8754248293,205
8754248301,205
8754248320,205
8754248326,205
8754248332,205
8754248334,205
8754248365,205
8754248368,205
8754248375,205
8754248378,205
8754248383,205
8754248386,205
8754248387,205
8754248390,205
8754248393,205
8754248397,205
8754248401,205
8754248404,205
8754248407,205
8754248408,205
8754248409,205
8754248413,205
8754248421,205
8754248423,205
8754248430,205
8754248434,205
8754248437,205
8754248439,205
8754248443,205
8754248448,205
8754248453,205
8754248469,205
8754248471,205
8754248473,205
8754248490,205
8754248492,205
8754248494,205
8754248505,205
8754248516,205
8754248523,205
8754248526,205
8754248528,205
8754248531,205
8754248538,205
8754248545,205
8754248547,205
8754248554,205
8754248555,205
8754248565,205
8754248579,205
8754248580,205
8754248583,205
8754248584,205
8754248587,205
8754248597,205
8754248598,205
8754248607,205
8754248619,205
8754248639,205
8754248644,205
8754248653,205
8754248657,205
8754248658,205
8754248663,205
8754248680,205
8754248683,205
8754248688,205
8754248697,205
8754248698,205
8754386661,45
8754386664,45
8754386666,45
8754386667,45
8754386669,45
8754386673,45
8754386674,45
8754386678,45
8754386706,45
8754386709,45
8754386711,45
8754386712,45
8754386714,45
8754386716,45
8754404678,45
8754404679,45
8754404685,45
8754404688,45
8754404690,45
8754404692,45
8754404715,45
8754422517,45
8754422574,45
8754422578,45
8754422582,45
8754422583,45
8754422588,45
8754422591,45
8754422593,45
8754422594,45
8754422597,45
8754422600,45
8754422602,45
8754422606,45
8754422609,45
8754422612,45
8754422613,45
8754422619,45
8754422629,45
8754422631,45
8754422635,45
8754422638,45
8754422639,45
8754422640,45
8754422660,45
8754422663,45
8754422669,45
8754422672,45
8754422676,45
8754422693,45
8754422694,45
8754422696,45
8754422698,45
8754422703,45
8754422705,45
8754422706,45
8754422715,45
8754422731,45
8754422734,45
8754422737,45
8754422738,45
8754422744,45
8754422747,45
8754422749,45
8754422764,45
8754422768,45
8754422786,45
8754422795,45
8754422802,45
8754422804,45
8754422805,45
8754422814,45
8754422816,45
8754422819,45
8754422822,45
8754422824,45
8754431534,45
8754431538,45
8754431540,45
8754431548,45
8754431556,45
8754431568,45
8754431577,45
8754431589,45
8754431606,45
8754431617,45
8761813487,121
8761813488,121
8761895063,42
8761895086,40
8761895095,40
8761895099,40
8761895103,40
8761897948,42
8761901225,42
8761929729,42
8761929734,42
8761929737,42
8761929740,42
8761929744,42
8761929748,42
8761929750,42
8761929756,42
8761929757,42
8761929765,42
8761929783,42
8761955842,205
8761955857,205
8761955870,205
8761955881,205
8761955888,205
8761955891,205
8761955910,205
8761973524,205
8761973525,205
8761973527,205
8761973530,205
8761973541,205
8761973550,205
8761973569,205
8761973581,205
8761973584,205
8762032567,45
8762032590,45
8762032593,45
8762032596,45
8762032598,45
8762032605,45
8762043647,205
8762043651,205
8762043654,205
8762043656,205
8762043663,205
8762043664,205
8762043674,205
8762043683,205
8762043686,205
8762043709,205
8762043717,205
8762043734,205
8762043739,205
8762043742,205
8762043747,205
8762043756,205
8762043757,205
8762043762,205
8762043791,205
8762043796,205
8762043799,205
8762043804,205
8762043805,205
8762043810,205
8762043811,205
8762043819,205
8762043823,205
8762043835,205
8762043837,205
8762043843,205
8762044840,205
8762044842,205
8762044843,205
8762044845,205
8762044847,205
8762044850,205
8762044857,205
8762044860,205
8762044861,205
8762044865,205
8762093930,205
8762093937,205
8762093949,205
8762096738,205
8762096744,205
8762096747,205
8762096748,205
8762193156,156
8762218018,45
8762233987,184
8762233997,184
8762265829,122
8762265862,184
8762275407,121
8762275413,121
8762347285,121
8762347286,121
8762347292,121
8769560848,139
8769560855,139
8769560857,139
8769560859,139
8769560861,139
8769560870,139
8769560872,139
8769560885,139
8769629429,208
8769629434,208
8769629443,208
8769629446,208
8769629450,208
8769629454,139
8769629455,139
8769629463,139
8769629464,139
8771482967,30
8772191090,159
8772191091,159
8772191103,159
8772191108,159
8776904050,136
8776904057,136
8776958505,136
8776958506,136
8777005283,136
8777005284,136
8777035285,213
8786124626,121
8786124633,121
8789769968,120
8789769969,120
8789821457,202
8789821458,202
8790194068,213
8790194069,213
8790217600,213
8790217601,213
8792368574,159
8792368577,159
8792368578,159
8792368580,159
8792368583,159
8792368585,159
8792368588,159
8792368589,159
8792368590,159
8792368596,159
8792368598,159
8792368601,159
8792403891,159
8792403892,159
8792403894,159
8792403903,159
8792403905,159
8792403906,159
8792403914,159
8792403916,159
8792407020,159
8792407023,159
8792407028,159
8792407029,159
8792407030,159
8792407032,159
8792407034,159
8792407039,159
8792407050,159
8792407051,159
8792407059,159
8792407068,159
8792407075,159
8792407076,159
8792407079,159
8792407083,159
8792407088,159
8792407089,159
8792407091,159
8792407092,159
8792407095,159
8792407102,159
8792407104,159
8792407106,159
8792407109,159
8792407111,159
8792407112,159
8792407114,159
8792407122,159
8792407132,159
8792407138,159
8792407145,159
8792407148,159
8792457173,159
8792457175,159
8792457182,159
8792457185,159
8792457188,159
8792457190,159
8792476717,159
8792476718,159
8792494186,205
8792494195,205
8792494211,204
8792509522,204
8792509526,204
8792509527,204
8792509541,204
8792509543,204
